Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-14776,"ANM SCHOOL, HAJIPUR",Bihar,Vaishali,1973,Urban,Nursing,State Government
S-14777,"ANM SCHOOL, HATHWA",Bihar,Gopalganj,1971,Rural,Nursing,State Government
S-25598,ANM SCHOOL HAWELI KHARAGPUR,Bihar,Munger,-,Urban,Nursing,State Government
S-12157,"ANM SCHOOL, I H M BHARANANGANAM, KOTTAYAM",Kerala,Kottayam,1979,Rural,Nursing,Private Aided (Government Aided)
S-20607,"ANM SCHOOL, ISLAMPUR, NALANDA",Bihar,Nalanda,2015,Rural,Nursing,State Government
S-20026,ANM SCHOOL JALLEY,Bihar,Darbhanga,2018,Rural,Nursing,State Government
S-14774,"ANM SCHOOL, KATIHAAR",Bihar,Katihar,1996,Urban,Nursing,State Government
S-14773,"ANM SCHOOL, KISHANGANJ",Bihar,Kishanganj,1973,Urban,Nursing,State Government
S-20023,ANM SCHOOL LAKHISARAI,Bihar,Lakhisarai,2017,Urban,Nursing,State Government
S-22384,ANM SCHOOL LAWNGTLAI,Mizoram,Lawngtlai,-,Rural,Nursing,State Government
S-20027,ANM SCHOOL LAXMIPUR JAMUI,Bihar,Jamui,2017,Rural,Nursing,State Government
S-12153,"ANM SCHOOL, L M S BOYS BRIGADE HOSPITAL, KUNDARA",Kerala,Kollam,1954,Rural,Nursing,Private Aided (Government Aided)
S-26685,ANM SCHOOL MADHEPURA,Bihar,Madhepura,2024,Urban,Nursing,State Government
S-14782,"ANM SCHOOL, MADHUBANI",Bihar,Madhubani,1972,Urban,Nursing,State Government
S-22721,"ANM SCHOOL MAHNAR,VAISHALI",Bihar,Vaishali,-,Rural,Nursing,State Government
S-22725,"ANM SCHOOL, MAHUA, RAJAPAKKAR",Bihar,Vaishali,-,Rural,Nursing,State Government
S-20025,ANM SCHOOL MAIRWA SIWAN,Bihar,Siwan,2017,Urban,Nursing,State Government
S-20792,ANM SCHOOL MAMIT,Mizoram,Mamit,2021,Rural,Nursing,State Government
S-21563,ANM SCHOOL MARHAURA,Bihar,Saran,-,Urban,Nursing,State Government
S-14011,"ANM SCHOOL, M. G. G. HOSPITAL, NAVSARI",Gujarat,Navsari,2008,Urban,Nursing,State Government
S-14768,"ANM SCHOOL, MOTIHARI",Bihar,Purbi Champaran,1975,Urban,Nursing,State Government
S-14787,"ANM SCHOOL, MUNGHYR",Bihar,Munger,1970,Urban,Nursing,State Government
S-14785,"ANM SCHOOL, MUZAFFARPUR",Bihar,Muzaffarpur,1976,Urban,Nursing,State Government
S-21370,ANM SCHOOL NARKATIYAGANJ,Bihar,Pashchim Champaran,-,Urban,Nursing,State Government
S-21876,"ANM SCHOOL, NIRMALI, SUPAUL",Bihar,Supaul,-,Urban,Nursing,State Government
S-21057,"ANM SCHOOL OF NURSING, GENERAL HOSPITAL, SIRSA",Haryana,Sirsa,1982,Urban,Nursing,State Government
S-21241,ANM SCHOOL OF NURSING MANDIKHERA MEWAT,Haryana,Nuh,2001,Rural,Nursing,State Government
S-26686,"ANM SCHOOL PALIGANJ, PATNA",Bihar,Patna,2024,Rural,Nursing,State Government
S-21376,"ANM SCHOOL PANIIT, CHAIBASA",Jharkhand,West Singhbhum,-,Rural,Nursing,Private Aided (Government Aided)
S-21377,"ANM SCHOOL PANIIT, PREJHA FOUNDATION, ITKI",Jharkhand,Ranchi,-,Rural,Nursing,Private Aided (Government Aided)
S-21380,ANM SCHOOL PANIIT PREJHA FOUNDATION MASMANO CHANHO,Jharkhand,Ranchi,-,Rural,Nursing,Private Aided (Government Aided)
S-21378,"ANM SCHOOL PANIIT, PREJHA FOUNDATION, SADAR HOSPITAL CAMPUS, GUMLA",Jharkhand,Gumla,-,Urban,Nursing,Private Aided (Government Aided)
S-21379,ANM SCHOOL PANIIT RAJNAGAR,Jharkhand,Saraikela Kharsawan,-,Rural,Nursing,Private Aided (Government Aided)
S-21557,"ANM SCHOOL, PIRO, BHOJPUR",Bihar,Bhojpur,-,Rural,Nursing,State Government
S-14779,"ANM SCHOOL, PURNEA",Bihar,Purnia,1975,Urban,Nursing,State Government
S-20071,ANM SCHOOL RAJAULI NAWADA,Bihar,Nawada,2018,Urban,Nursing,State Government
S-26974,ANM SCHOOL RAXAUL,Bihar,Purbi Champaran,2022,Rural,Nursing,State Government
S-14015,"ANM SCHOOL, REGIONAL TRAINING CENTRE, BAVLA",Gujarat,Ahmedabad,2011,Urban,Nursing,-
S-14016,"ANM SCHOOL, REGIONAL TRAINING CENTRE, RAJKOT",Gujarat,Rajkot,2010,Urban,Nursing,State Government
S-21552,ANM SCHOOL ROSERA,Bihar,Samastipur,-,Urban,Nursing,State Government
S-20716,ANM SCHOOL SAGAR EDUCATION AND CHARITABLE TRUST,Gujarat,Junagadh,2021,Rural,Nursing,Private Un-Aided
S-14784,"ANM SCHOOL, SAMASTIPUR",Bihar,Samastipur,1970,Urban,Nursing,State Government
S-14024,"ANM SCHOOL, SANSKAR TIRTH- AJOL, AJOL",Gujarat,Gandhinagar,2010,Rural,Nursing,Private Aided (Government Aided)
S-20674,"ANM SCHOOL, SHEOHAR",Bihar,Sheohar,2017,Urban,Nursing,State Government
S-13998,"ANM SCHOOL, SHETH N. L. GENERAL HOSPITAL, PATAN",Gujarat,Patan,1964,Urban,Nursing,State Government
S-14002,"ANM SCHOOL, SHREE J. S. CHAUHAN HOSPITAL, D. BARIA",Gujarat,Dahod,1981,Rural,Nursing,State Government
S-14775,"ANM SCHOOL, SITAMARHI",Bihar,Sitamarhi,1975,Urban,Nursing,State Government
S-12152,"ANM SCHOOL, SIVAGIRI SREENARAYANA MEDICAL MISSION HOSPITAL, VARKALA",Kerala,Thiruvananthapuram,1981,Urban,Nursing,Private Un-Aided
S-13997,"ANM SCHOOL, S. S. HOSPITAL, PETLAD",Gujarat,Anand,1960,Urban,Nursing,State Government
S-21367,"ANM SCHOOL SUKHPUR, SUPAUL",Bihar,Supaul,2021,Rural,Nursing,State Government
S-21374,ANM SCHOOL TEKARI,Bihar,Gaya,-,Rural,Nursing,State Government
S-21550,ANM SCHOOL TRAINING SCHOOL VIRPUR SUPAUL,Bihar,Supaul,-,Urban,Nursing,State Government
S-21561,"ANM SCHOOL,UDAKISHANGANJ",Bihar,Madhepura,-,Rural,Nursing,State Government
S-25602,A N M TRAING SCHOOL  SIKARHANA DHAKA EAST CHAMPARAN,Bihar,Purbi Champaran,-,Rural,Nursing,State Government
S-15553,"ANM Training Centre, Balasore",Odisha,Balasore,1959,Urban,Nursing,State Government
S-15552,"ANM Training Centre, Baripada",Odisha,Mayurbhanj,1959,Urban,Nursing,State Government
S-15434,"ANM Training Centre, Berhampur",Odisha,Ganjam,1982,Urban,Nursing,State Government
S-15438,"ANM Training Centre, Bhawanipatna",Odisha,Kalahandi,1980,Urban,Nursing,State Government
S-15441,"ANM  Training Centre, Bhubaneswar",Odisha,Khordha,1963,Urban,Nursing,State Government
S-15550,"ANM Training Centre, Bolangir",Odisha,Balangir,1959,Urban,Nursing,State Government
S-15625,"ANM Training Centre, Boudh",Odisha,Boudh,2012,Urban,Nursing,State Government
S-15591,"ANM Training Centre, Daspalla",Odisha,Nayagarh,1978,Rural,Nursing,State Government
S-15543,ANM Training Centre Deogarh,Odisha,Deogarh,1969,Urban,Nursing,State Government
S-15584,"ANM Training Centre, Dhenkanal",Odisha,Dhenkanal,1969,Urban,Nursing,State Government
S-25591,"ANM TRAINING CENTRE,GAJAPATI",Odisha,Gajapati,-,Rural,Nursing,State Government
S-15557,"ANM Training Centre, Jeypore",Odisha,Koraput,1967,Urban,Nursing,State Government
S-15564,"ANM Training Centre, Kendrapara",Odisha,Kendrapara,1967,Urban,Nursing,State Government
S-15561,"ANM Training Centre, Keonjhar",Odisha,Keonjhar,1967,Urban,Nursing,State Government
S-25594,"ANM TRAINING CENTRE, MALKANGIRI",Odisha,Malkangiri,-,Urban,Nursing,State Government
S-23670,ANM TRAINING CENTRE NARNAUL,Haryana,Mahendragarh,1991,Urban,Nursing,State Government
S-15559,"ANM TRAINING CENTRE, PHULBANI",Odisha,Kandhamal,1969,Urban,Nursing,State Government
S-15440,"ANM TRAINING CENTRE, PURI",Odisha,Puri,1959,Urban,Nursing,State Government
S-26131,"ANM TRAINING CENTRE,  RANIPOKHRI, DEHRADUN",Uttarakhand,Dehradun,2008,Rural,Nursing,State Government
S-15541,"Anm Training Centre, Rayagada",Odisha,Rayagada,2015,Urban,Nursing,State Government
S-15546,"ANM Training Centre, Sambalpur",Odisha,Sambalpur,1963,Urban,Nursing,State Government
S-15606,"A.N.M. TRAINING CENTRE, ST. URSULA HOSPITAL, LOHARDAGA",Jharkhand,Lohardaga,1972,Rural,Nursing,Private Un-Aided
S-15436,"ANM Training Centre, Subarnapur",Odisha,Sonepur,2012,Urban,Nursing,State Government
S-15551,"ANM Training Centre, Sundergarh",Odisha,Sundargarh,1963,Urban,Nursing,State Government
S-21562,"ANM TRAINING INSTITUTE,MANIHARI,KATIHAR",Bihar,Katihar,-,Rural,Nursing,State Government
S-25607,"ANM TRAINING INSTITUTE , PALACE COMPOUND",Tripura,West Tripura,-,Urban,Nursing,State Government
S-23081,ANM TRAINING SCHOOL,Assam,Jorhat,2015,Rural,Nursing,Private Un-Aided
S-26261,ANM TRAINING SCHOOL AT MULTIPURPOSE HEALTH WORKERS (FEMALE) TRAINING SCHOOL TRIPLICANE CHENNAI,Tamil Nadu,Chennai,2017,Urban,Nursing,State Government
S-20028,ANM TRAINING SCHOOL BHABUA KAIMUR,Bihar,Kaimur (Bhabua),2018,Urban,Nursing,State Government
S-26316,"ANM TRAINING SCHOOL, COMMUNICABLE DISEASES HOSPITAL",Tamil Nadu,Chennai,2017,Urban,Nursing,State Government
S-21372,"ANM TRAINING SCHOOL,FORBESGANJ",Bihar,Araria,-,Urban,Nursing,State Government
S-26315,"ANM TRAINING SCHOOL, GOVERNMENT PRIMARY HEALTH CENTRE CAMPUS, POOVANTHI, THIRUPUVANAM, SIVAGANGAI ",Tamil Nadu,Sivaganga,2014,Rural,Nursing,State Government
S-20068,ANM TRAINING SCHOOL KHAGARIA,Bihar,Khagaria,2017,Urban,Nursing,State Government
S-25904,"ANM TRAINING SCHOOL, MANICKAMPALAYAM",Tamil Nadu,Namakkal,2014,Rural,Nursing,State Government
S-21559,ANM TRAINING SCHOOL NEEMCHAK BATHANI SDH GAYA,Bihar,Gaya,-,Rural,Nursing,State Government
S-21058,"ANM TRAINING SCHOOL OF NURSING ,GURUGRAM",Haryana,Gurugram,2020,Urban,Nursing,State Government
S-21382,ANM TRAINING SCHOOL PANIIT JAMTARA,Jharkhand,Jamtara,-,Rural,Nursing,Private Aided (Government Aided)
S-21383,"ANM TRAINING SCHOOL, PANIIT, LATEHAR",Jharkhand,Latehar,-,Urban,Nursing,Private Aided (Government Aided)
S-22755,"ANM TRAINING SCHOOL, REGIONAL TRAINING INSTITUTE OF PUBLIC HEALTH CAMPUS, THIRUVARANKULAM",Tamil Nadu,Pudukkottai,2013,Rural,Nursing,State Government
S-26684,ANM TRAINING SCHOOL SDH JAGDISHPUR BHOJPUR,Bihar,Bhojpur,2024,Rural,Nursing,State Government
S-20768,ANM TRAINING SCHOOL SDH TARAPUR MUNGER,Bihar,Munger,2020,Rural,Nursing,State Government
S-20762,ANM TRAINING SCHOOL SIMARI BAKTIYARPUR SAHARSA,Bihar,Saharsa,2021,Rural,Nursing,State Government
S-20695,"ANM TRAINING SCHOOL, SUB DIVISIONAL HOSPITAL, BENIPUR",Bihar,Darbhanga,-,Rural,Nursing,State Government
S-21371,ANM TRAINING SCHOOL SUB DIVISIONAL HOSPITAL DALSINGHSARAI SAMASTIPUR,Bihar,Samastipur,-,Rural,Nursing,State Government
S-20759,ANM TRAINING SCHOOL SUB DIVISIONAL HOSPITAL JANJARPUR MADHUBANI,Bihar,Madhubani,2021,Urban,Nursing,State Government
S-21556,"ANM TRAINING SCHOOL,SUBDIVISIONAL HOSPITAL,SONPUR,SARAN",Bihar,Saran,-,Rural,Nursing,State Government
S-20687,ANM TRAINING SCHOOL TRIVENIGANJ SUPAUL,Bihar,Supaul,2017,Rural,Nursing,State Government
S-20077,ANM TRAINNING CENTER,Bihar,Saharsa,1997,Urban,Nursing,State Government
S-21575,"ANM TRANING SCHOOL ,DHGMCH",West Bengal,South 24 Parganas,-,Rural,Nursing,State Government
S-22723,"ANM TRANING SCHOOL, SDH, JAYNAGAR",Bihar,Madhubani,-,Rural,Nursing,State Government
S-17045,ANNABHAU SATHE FOUNDATION ADARASH NURSING SCHOOL,Maharashtra,Nanded,2011,Rural,Nursing,Private Un-Aided
S-5209,ANNAI ARPUTHAM INSTITUTE OF DIPLOMA IN NURSING NAMAKKAL,Tamil Nadu,Namakkal,1993,Urban,Nursing,Private Aided (Government Aided)
S-5211,ANNAI TERESA SCHOOL OF NURSING & PARAMEDICAL SCIENCES ARIYALUR,Tamil Nadu,Ariyalur,2008,Urban,Nursing,Private Un-Aided
S-5212,"ANNAI THERESSA, SCHOOL OF NURSING, SALEM",Tamil Nadu,Salem,1993,Urban,Nursing,Private Un-Aided
S-20967,ANNAPURNA NURSING INSTITUTE,West Bengal,Paschim Bardhaman,2020,Rural,Nursing,Private Un-Aided
S-3926,ANNAPURNA SCHOOL OF NURSING GULBARGA,Karnataka,Kalaburagi,2001,Urban,Nursing,Private Un-Aided
S-12992,"ANNAPURNA SCHOOL OF NURSING, PALAKOL MANDAL, WEST GODAVARI",Andhra Pradesh,West Godavari,2012,Rural,Nursing,Private Un-Aided
S-26923,"ANOOP SCHOOL OF NURSING, ADDATEEGALA",Andhra Pradesh,Alluri Sitharama Raju,2024,Rural,Nursing,Private Un-Aided
S-4425,ANSAR SCHOOL OF NURSING THRISSUR,Kerala,Thrissur,2001,Rural,Nursing,Private Un-Aided
S-27058,ANSA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2021,Urban,Nursing,Private Un-Aided
S-24009,ANUBIS INSTITUTE OF MEDICAL SCIENCES,Uttar Pradesh,Bareilly,-,Rural,Nursing,Private Un-Aided
S-3713,"ANUGHRA NARAYAN MAGADH MEDICAL COLLEGE HOSPITAL, GAYA",Bihar,Gaya,1981,Urban,Nursing,State Government
S-19800,ANUGRAHA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2005,Urban,Nursing,State Government
S-3927,ANUPAMA SCHOOL OF NURISNG BANGALORE,Karnataka,Bengaluru Urban,1998,Urban,Nursing,Private Un-Aided
S-17151,ANURADHA NURSING SCHOOL CHIKHLI,Maharashtra,Buldhana,2007,Rural,Nursing,Private Un-Aided
S-3928,ANURADHA SCHOOL OF NURSING BANGALORE URBAN,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Aided (Government Aided)
S-17817,Anusaya Shikshan Prasarak Mandals Shri Swami Narayan Nursing Institute,Maharashtra,Nashik,2005,Rural,Nursing,Private Un-Aided
S-20100,ANUSHKA ANM TRAINING SCHOOL,Bihar,Lakhisarai,2020,Rural,Nursing,Private Un-Aided
S-4641,ANUSHREE SCHOOL OF NURSING JABALPUR,Madhya Pradesh,Jabalpur,2006,Urban,Nursing,Private Un-Aided
S-26634,ANWESHA INSTITUTE OF MEDICAL SCIENCE,Odisha,Sonepur,2025,Urban,Nursing,Private Un-Aided
S-15472,APAAR INSTITUTE OF NURSING,Chhattisgarh,Jashpur,2013,Rural,Nursing,Private Aided (Government Aided)
S-17770,Aparna Institute Of Nursing Education,Maharashtra,Satara,2009,Rural,Nursing,Private Un-Aided
S-22710,APARNA NURSING SCHOOL JUNNER PUNE,Maharashtra,Pune,-,Rural,Nursing,Private Un-Aided
S-13316,"APARNA SCHOOL OF NURSING, CHAITANYAPURI STREET, NALGONDA",Telangana,Nalgonda,2007,Rural,Nursing,Private Un-Aided
S-13318,"APARNA SCHOOL OF NURSING, SURYAPET, SURYAPET DISTRICT, TELANGANA",Telangana,Suryapet,2007,Rural,Nursing,Private Un-Aided
S-16100,APEX NURSING SCHOOL KOLHAPUR,Maharashtra,Kolhapur,2011,Rural,Nursing,Private Un-Aided
S-26090,APEX SCHOOL OF NURSING APEX UNIVERSITY ACHROL JAIPUR,Rajasthan,Jaipur,2024,Rural,Nursing,Private Un-Aided
S-13269,"APEX SCHOOL OF NURSING, CHAITANYAPURI, HYDERABAD",Telangana,Ranga Reddy,2005,Urban,Nursing,Private Un-Aided
S-3456,APOLLO HOSPITAL HYDERABAD,Telangana,Hyderabad,1993,Urban,Nursing,Private Un-Aided
S-3929,APOLLO NURSING SCHOOL BANGALORE,Karnataka,Bengaluru Urban,2004,Urban,Nursing,Private Un-Aided
S-20256,APOLLO NURSING TRAINING SCHOOL,Bihar,Darbhanga,2018,Rural,Nursing,Private Un-Aided
S-21168,APOLLO SCHOOL OF NURSING,Delhi,South East,2001,Urban,Nursing,Private Un-Aided
S-4848,APOLLO SCHOOL OF NURSING AIZAWL,Mizoram,Aizawl,2005,Urban,Nursing,Private Un-Aided
S-25701,"APOLLO SCHOOL OF NURSING, CHENNAI",Tamil Nadu,Thiruvallur,1992,Urban,Nursing,Private Un-Aided
S-13170,"APPLE SCHOOL OF NURSING, MATWADA, WARANGAL",Telangana,Warangal,-,-,Nursing,-
S-3457,APPLE SCHOOL OF NURSING WARANGAL,Telangana,Warangal,1999,Urban,Nursing,Private Un-Aided
S-25729,APRIZE INSTITUTE OF MEDICAL SCIENCE    ,Odisha,Deogarh,2024,Urban,Nursing,Private Un-Aided
S-26484,ARADHANA FOUNDATION OF NURSING,Odisha,Deogarh,2025,Urban,Nursing,Private Un-Aided
S-24630,ARADHYA NURSING COLLEGE,Maharashtra,Chhatrapati Sambhajinagar,-,Rural,Nursing,Private Un-Aided
S-24228,ARADHYA SCHOOL OF NURSING,Odisha,Jajpur,-,Rural,Nursing,Private Un-Aided
S-15701,ara shandilya school of nursing,Uttar Pradesh,Sultanpur,2010,Rural,Nursing,Private Un-Aided
S-22353,ARATI SCHOOL OF NURSING,Odisha,Keonjhar,-,Urban,Nursing,Private Un-Aided
S-17093,"Aravalli School of Nursing, Juna Takhatpur",Gujarat,Arvalli,2017,Rural,Nursing,Private Aided (Government Aided)
S-3458,ARCHANA SCHOOL OF NURSING HYDERABAD,Telangana,Ranga Reddy,1993,Urban,Nursing,Private Un-Aided
S-18382,ARHAM INSTITUTE OF NURSING,Madhya Pradesh,Jhabua,2016,Rural,Nursing,Private Un-Aided
S-25554,AR INSTITUTE OF EDUCATION,Jharkhand,Ranchi,-,Urban,Nursing,Private Un-Aided
S-3931,ARISTOTLE SCHOOL OF NURSING KOLAR,Karnataka,Kolar,2004,Urban,Nursing,Private Un-Aided
S-17934,"ARJUN SCHOOL OF NURSING, JALNA",Maharashtra,Jalna,2011,Urban,Nursing,Private Un-Aided
S-17984,"ARMAN NURSING SCHOOL,SHIRUR ANANTPAL DIST.LATUR",Maharashtra,Latur,2011,Rural,Nursing,Private Un-Aided
S-26881,"ARNAV INSTITUTE OF NURSING, ORMANJHI, RANCHI",Jharkhand,Ranchi,2025,Rural,Nursing,Private Un-Aided
S-18831,ARNEJA INSTITUTE OF NURSING SCIENCES NAGPUR,Maharashtra,Nagpur,2009,Urban,Nursing,Private Un-Aided
S-17461,AROGYAM HOSPITAL AND NURSING SCHOOL,Jharkhand,Garhwa,2014,Rural,Nursing,Central Government
S-17462,AROGYAM HOSPITAL AND RESEARCH PRIVATE LIMITED,Jharkhand,Garhwa,2015,Rural,Nursing,State Government
S-17451,AROGYAM PHARMACY COLLEGE,Jharkhand,Garhwa,2018,Rural,Nursing,Central Government
S-3459,AROGYAVARAM MEDICAL CENTRE AROGYAVARAM,Andhra Pradesh,Chittoor,1998,Rural,Nursing,Private Un-Aided
S-15236,Aromira School of Nursing,Maharashtra,Bhandara,2011,Urban,Nursing,Private Un-Aided
S-25618,"AROMIRA SCHOOL OF NURSING,DHARANGAO",Maharashtra,Jalgaon,-,Rural,Nursing,Private Un-Aided
S-25619,"AROMIRA SCHOOL OF NURSING, KUDWA GONDIA",Maharashtra,Gondia,-,Urban,Nursing,Private Un-Aided
S-17317,arshi nursing and paramedical college,Uttar Pradesh,Kannauj,2017,Rural,Nursing,Private Un-Aided
S-19231,ARSHI SCHOOL OF NURSING,Madhya Pradesh,Rajgarh,2018,Rural,Nursing,Private Un-Aided
S-19847,ARUN ANM TRAINING SCHOOL,Odisha,Kendrapara,2020,Rural,Nursing,Private Un-Aided
S-3933,ARUNA SCHOOL OF NURSING TUMKUR,Karnataka,Tumakuru,1997,Urban,Nursing,Private Un-Aided
S-19902,ARUN GNM TRAINING SCHOOL,Odisha,Kendrapara,2020,Rural,Nursing,Private Un-Aided
S-26279,ARUNODAYA SCHOOL OF NURSING,Andhra Pradesh,Prakasam,2020,Rural,Nursing,Private Un-Aided
S-20073,ARYABHATTA INSTITUTE OF NURSING AND PARAMEDICAL,Bihar,Patna,2012,Rural,Nursing,Private Un-Aided
S-20578,ARYABHATT COLLEGE OF NURSING,Haryana,Fatehabad,2011,Rural,Nursing,Private Un-Aided
S-21717,"ARYA INSTITUTE OF PARAMEDICAL SCIENCES, BAREILLY",Uttar Pradesh,Bareilly,-,Rural,Nursing,Private Un-Aided
S-27138,ARYAMAN NURSING COLLEGE,Rajasthan,Jaipur,2025,Rural,Nursing,Private Un-Aided
S-26844,ARYAN COLLEGE OF NURSING,Odisha,Kandhamal,2025,Urban,Nursing,Private Un-Aided
S-22031,"ARYAN NURSING AND PARAMEDICAL COLLEGE, GHAZIABAD",Uttar Pradesh,Ghaziabad,-,Rural,Nursing,Private Un-Aided
S-19885,ARYAN SCHOOL OF NURSING,Odisha,Khordha,2012,Urban,Nursing,Private Un-Aided
S-4642,ARYAN SCHOOL OF NURSING GWALIOR,Madhya Pradesh,Gwalior,2009,Rural,Nursing,Private Un-Aided
S-20937,ARYANSH SCHOOL OF NURSING,Madhya Pradesh,Gwalior,2020,Rural,Nursing,Private Un-Aided
S-3695,ARYA SCHOOL OF NURSING KAMRUP,Assam,Kamrup,2010,Rural,Nursing,Private Un-Aided
S-20734,ARYAVEER INSTITUTE OF NURSING SARALGAON TAL MURBAD DIST THANE,Maharashtra,Thane,2021,Rural,Nursing,Private Un-Aided
S-23971,ASA COLLEGE OF NURSING,Odisha,Sambalpur,-,Urban,Nursing,Private Un-Aided
S-21695,ASBK SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,-,Urban,Nursing,Private Un-Aided
S-19049,ASCENT SCHOOL OF NURSING,Assam,Sonitpur,2016,Rural,Nursing,Private Un-Aided
S-26487,ASHAA KIRANN INSTITUTE OF MEDICAL SCIENCE,Odisha,Khordha,2025,Urban,Nursing,Private Un-Aided
S-21712,ASHADEEP NURSING COLLEGE AND PARAMEDICAL,Uttar Pradesh,Azamgarh,-,Urban,Nursing,Private Un-Aided
S-5059,ASHA DEVI INSTITUTE OF NURSING CHURU,Rajasthan,Churu,2007,Urban,Nursing,Private Un-Aided
S-15618,asha institute of nursing,Madhya Pradesh,Barwani,2012,Urban,Nursing,Private Un-Aided
S-3902,A SHAMA RAO NURSING SCHOOL DAKSHINA KANNADA,Karnataka,Dakshina Kannada,2003,Rural,Nursing,Private Un-Aided
S-13081,"ASHAM SCHOOL OF NURSING, MARKAPUR, PRAKASAM",Andhra Pradesh,Prakasam,2012,Rural,Nursing,Private Un-Aided
S-16751,"ASHA NIKETAN SCHOOL OF NURSING, BHOPAL",Madhya Pradesh,Bhopal,2015,Urban,Nursing,Private Un-Aided
S-18829,ASHA NURSING SCHOOL  AMRAVATI,Maharashtra,Amravati,2014,Urban,Nursing,Private Un-Aided
S-17255,Asharam School of Nursing Kamptee,Maharashtra,Nagpur,2009,Rural,Nursing,Private Un-Aided
S-16356,Asharfi Devi Institute of Nursing Balrampur,Chhattisgarh,Balrampur-Ramanujganj,2015,Urban,Nursing,Private Un-Aided
S-5385,ASHIRVAD NURSING & PARAMEDICAL INSTITUTE VARANASI,Uttar Pradesh,Varanasi,2009,Urban,Nursing,Private Aided (Government Aided)
S-17246,"Ashirwad Nursing and Paramedical College, Village Chhitauna, Dubeypur, Jalalpur, Jaunpur",Uttar Pradesh,Jaunpur,-,Rural,Nursing,Private Un-Aided
S-17073,ASHIRWAD NURSING COLLEGE OF ANM SAKOLI,Maharashtra,Bhandara,2010,Rural,Nursing,Local Body
S-20882,ASHIRWAD NURSING COLLEGE OF GNM SAKOLI,Maharashtra,Bhandara,2021,Rural,Nursing,Private Un-Aided
S-17761,"ASHIRWAD NURSING SCHOOL, RAHURI",Maharashtra,Ahilyanagar,2011,Rural,Nursing,Private Un-Aided
S-15068,ASHISH NURSING PRASIKSHAN SANSTHAN CHHARDA,Jharkhand,Gumla,-,Rural,Nursing,Private Aided (Government Aided)
S-22128,ASHOKA NURSING COLLEGE CHANDRAPUR,Maharashtra,Chandrapur,-,Rural,Nursing,Private Un-Aided
S-22352,ASHOKBHATT INSTITUTE OF NURSING,Gujarat,Anand,-,Urban,Nursing,Private Un-Aided
S-22758,ASHOK NILAY INSTITUTE OF NURSING,West Bengal,South 24 Parganas,2023,Rural,Nursing,Private Un-Aided
S-3934,ASHRAYA INSTITUTE OF NURSING SCIENCE CHIKMAGALUR,Karnataka,Chikkamagaluru,2005,Urban,Nursing,Private Un-Aided
S-12868,"ASHRITH SCHOOL OF NURSING, KOTA",Karnataka,Udupi,2009,Rural,Nursing,Private Un-Aided
S-20586,ASH SCHOOL OF NURSING VIJAPUR,Gujarat,Mahesana,2021,Rural,Nursing,Private Un-Aided
S-25944,ASHSHEEFA INSTITUTE OF NURSING,West Bengal,South 24 Parganas,2024,Rural,Nursing,Private Un-Aided
S-21941,ASHUTOSH INSTITUTE OF PARAMEDICAL SCIENCE,Odisha,Deogarh,-,Rural,Nursing,Private Un-Aided
S-25338,ASHWINI ADIVASI SCHOOL OF NURSING,Tamil Nadu,The Nilgiris,-,Urban,Nursing,Private Un-Aided
S-16946,ASHWINI INSTITUTE OF NURSING EDUCATION SOLAPUR,Maharashtra,Solapur,2005,Urban,Nursing,Private Un-Aided
S-20037,ASHWINI SCHOOL OF NURSING,Karnataka,Davanagere,2019,Rural,Nursing,Private Un-Aided
S-3936,ASHWINI SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Rural,2004,Rural,Nursing,Private Un-Aided
S-3937,ASHWINI SCHOOL OF NURSING BIJAPUR,Karnataka,Vijayapura,2004,Urban,Nursing,Private Un-Aided
S-21881,ASHWINI SCHOOL OF NURSING SHAHAPUR,Karnataka,Yadgir,-,Urban,Nursing,Private Un-Aided
S-14179,"ASIAN COLLEGE OF NURSING, BAREILLY",Uttar Pradesh,Bareilly,2010,Urban,Nursing,Private Un-Aided
S-22446,ASIAN MISSION INSTITUTE OF NURSING,Assam,Barpeta,-,Rural,Nursing,Private Un-Aided
S-3938,ASIA PACIFIC SHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2003,Rural,Nursing,Private Aided (Government Aided)
S-22624,ASPIRE INSTITUTE OF NURSING,Odisha,Cuttack,-,Urban,Nursing,Private Un-Aided
S-22512,ASSAM ANM FHW NURSE TRAINING INSTITUTE,Assam,Hailakandi,-,Urban,Nursing,Private Un-Aided
S-20417,ASSAM INSTITUTE OF NURSING,Assam,Cachar,2018,Rural,Nursing,Private Aided (Government Aided)
S-19903,ASSAM NURSING INSTITUTE,Assam,Jorhat,-,Rural,Nursing,Private Un-Aided
S-5048,A S SCHOOL OF NURSING SRIGANGANAGAR,Rajasthan,Ganganagar,2003,Urban,Nursing,Private Un-Aided
S-4428,ASSISSI HOSPITAL KOTTAYAM,Kerala,Kottayam,2005,Rural,Nursing,Private Un-Aided
