Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-17277,ARYABHATT COLLEGE OF TECHNOLOGY  AND SCIENCE UDAIPURA,Madhya Pradesh,Raisen,2016,Rural,Teacher Training,Private Un-Aided
S-25692,ARYA DED TRAINING SCHOOL    ,Haryana,Jind,2008,Rural,Teacher Training,Private Un-Aided
S-24486,ARYAKUL COLLEGE OF EDUCATION VILLAGE NATKUR CRPF BASE CAMP LUCKNOW,Uttar Pradesh,Lucknow,-,Urban,Teacher Training,Private Un-Aided
S-19365,"ARYAN COLLEGE OF EDUCATION, MORAR",Madhya Pradesh,Gwalior,-,Rural,Teacher Training,Private Un-Aided
S-23879,ARYAN COLLEGE OF PROFESSIONAL EDUCATION,Uttar Pradesh,Meerut,-,Rural,Teacher Training,Private Un-Aided
S-9075,ARYAN EDUCATION SOCIETY VANITA VINAYALAY JR. COLLEGE OF EDUCATION SHANKARSHET MUMBAI,Maharashtra,Mumbai,1946,Urban,Teacher Training,Private Aided (Government Aided)
S-20002,ARYA RAMRATI DEVI SURUJU SINGH SHIKSHAN EVAM PRASHIKSHAN SANSTHAN,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-7523,ARYA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA SIKAR,Rajasthan,Sikar,2006,Rural,Teacher Training,Private Un-Aided
S-25506,ARYAVART VIDHYAPEETH VILLAGE AND POST KISOLI BULANDSHAHR,Uttar Pradesh,Bulandshahr,-,Rural,Teacher Training,Private Un-Aided
S-6943,ASAN MEMORIAL TEACHER TRAINING INSTITUTE THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,-,Rural,Teacher Training,-
S-16912,Asha Bhavan Centre,West Bengal,Howrah,2012,Urban,Teacher Training,Private Un-Aided
S-21201,ASHA KA JHARNA,Rajasthan,Jhunjhunu,-,Urban,Teacher Training,Private Un-Aided
S-25816,ASHOKA COLLEGE OF EDUCATION,Uttar Pradesh,Bijnor,2016,Rural,Teacher Training,Private Un-Aided
S-16394,Ashutosh D.El.Ed. College,West Bengal,Malda,2013,Rural,Teacher Training,Private Un-Aided
S-16613,ASIFIA COLLEGE OF EDUCATION,Telangana,Ranga Reddy,2014,Rural,Teacher Training,Private Un-Aided
S-16998,"Asit College of Education Gangapura, Etawah",Uttar Pradesh,Etawah,-,Rural,Teacher Training,Private Un-Aided
S-6278,ASIYA TEACHER TRINING INSTITUTE GULBARGA,Karnataka,Kalaburagi,-,Rural,Teacher Training,Private Un-Aided
S-18667,A S K INSTITUTE OF EDUCATION,Uttar Pradesh,Amroha,-,Rural,Teacher Training,Private Un-Aided
S-9080,ASMITA SHAIKSHANIK SANSKRUTIK & SAMAJIK SANSTHA TALAND DHULE,Maharashtra,Dhule,2006,Rural,Teacher Training,Private Un-Aided
S-17586,Asra College of Education ETT,Punjab,Sangrur,2010,Rural,Teacher Training,Private Un-Aided
S-21351,ASSENT SPECIAL TEACHER TRAINING CENTER,Rajasthan,Nagaur,-,Urban,Teacher Training,Private Un-Aided
S-22424,Association For Advancement and Rehabilitation of Handicapped,Delhi,New Delhi,-,Urban,Teacher Training,Private Un-Aided
S-23236,"A S YADAV COLLEGE OF TEACHER EDUCATION, GORARI, VIKRAMPUR, SAIDPUR, GHAZIPUR",Uttar Pradesh,Ghazipur,2013,Rural,Teacher Training,Private Un-Aided
S-9081,ATAPADI EDUCATION SOCIETY TOWN-ATPADI SANGLI,Maharashtra,Sangli,1953,Rural,Teacher Training,Private Un-Aided
S-23431,A T D SHIKSHAN SANSTHAN VISHUNPURA DEVCHANDPUR GHAZIPUR,Uttar Pradesh,Ghazipur,2015,Rural,Teacher Training,Private Un-Aided
S-8776,ATHENA PRIMARY TEACHERS TRAINING INSTITUTE BANKURA,West Bengal,Bankura,2004,Rural,Teacher Training,Private Un-Aided
S-17190,ATIBAL SINGH TEACHER TRANING COLLEGE SINKI KLAAN MEJA ALLAHABAD,Uttar Pradesh,Prayagraj,2012,Rural,Teacher Training,Private Un-Aided
S-8993,A. T. T. JR. COLLEGE OF EDUCATION MALEGAN NASHIK,Maharashtra,Nashik,2006,Urban,Teacher Training,Private Un-Aided
S-8777,AURANGABAD PRIMARY TEACHERS TRAINING INSTITUTE AURANGABAD,West Bengal,Murshidabad,2009,Rural,Teacher Training,Private Aided (Government Aided)
S-16914,AUROBINDO PRIMARY TEACHERS TRAINING INSTITUTE,West Bengal,Murshidabad,2012,Rural,Teacher Training,Private Un-Aided
S-25686,AUTISM SOCIETY WEST BENGAL    ,West Bengal,Kolkata,2002,Urban,Teacher Training,Private Un-Aided
S-7765,AVINASI GOUNDER MARIAMMALTEACHER TRAINING INSTITUTE KOLLAMPALAYAM,Tamil Nadu,Erode,2004,Rural,Teacher Training,Private Un-Aided
S-15714,A.V.IT. EDUCATION,Madhya Pradesh,Gwalior,2012,Urban,Teacher Training,Private Un-Aided
S-24759,A V M D INSTITUTE,Uttar Pradesh,Agra,-,Rural,Teacher Training,Private Un-Aided
S-14670,"AVM INSTITUTE OF ELEMENTARY TEACHER EDUCATION, NAKREKAL",Telangana,Nalgonda,2012,Rural,Teacher Training,Private Un-Aided
S-22196,AWAM SPECIAL TEACHERS TRAINING COLLEGE,Uttar Pradesh,Ayodhya,-,Rural,Teacher Training,Local Body
S-12421,"AWH TTI CHERUVANNUR FEROKE, KOZHIKODE",Kerala,Kozhikode,2005,Urban,Teacher Training,Private Un-Aided
S-17476,Ayesha College of Education,Telangana,Nizamabad,2017,Rural,Teacher Training,Private Un-Aided
S-23350,AYODHYA PRASAD SINGH SIKSHAN PRASIKSHAN SANSTHAN,Uttar Pradesh,Ambedkar Nagar,2015,Rural,Teacher Training,Private Un-Aided
S-22535,"AYURVEDIC MAGNETOTHERAPY RESEARCH INSTITUTE,AMRI",Bihar,Patna,-,Urban,Teacher Training,Private Un-Aided
S-21172,"AYUSHMAAN COLLEGE OF SPECIAL EDUCATION, DAUSA",Rajasthan,Dausa,-,Rural,Teacher Training,Private Un-Aided
S-25195,AYUSHMAAN INSTITUTE OF SPECIAL TEACHER TRAINING,Rajasthan,Jaipur,-,Urban,Teacher Training,Private Un-Aided
S-17356,AZAD D.ED TRAINING COLLEGE,West Bengal,Dakshin Dinajpur,2016,Rural,Teacher Training,Private Un-Aided
S-6279,AZAD WOMEN TEACHERS TRAINING INSTITUTE SHIMOGA,Karnataka,Shivamogga,2005,Urban,Teacher Training,Private Un-Aided
S-6946,AZHICODE SEETHI SAHIB MEMORIAL TEACHER TRG INSTITUTE THRISSUR,Kerala,Thrissur,1962,Rural,Teacher Training,Private Aided (Government Aided)
S-24122,BABA BAIJNATH TRIPATHI COLAGE OF BTC KENOUNA BASTI,Uttar Pradesh,Basti,-,Rural,Teacher Training,Private Un-Aided
S-26617,BABA BALAKDAS COLLEGE GALETHA,Madhya Pradesh,Morena,2012,Rural,Teacher Training,Private Un-Aided
S-24678,BABA BALAK DAS GIRLS DEGREE COLLEGE OF SCIENCE AND MANAGEMENT GOPALPUR BARAGAON MOTIGARPUR SULTANPUR,Uttar Pradesh,Sultanpur,-,Rural,Teacher Training,Private Un-Aided
S-24174,BABA BALBHADRA SAHAI INSTITUTE OF EDUCATION AND TRAINING,Uttar Pradesh,Siddharthnagar,-,Rural,Teacher Training,Private Un-Aided
S-26727,"BABA DEVHANS COLLEGE, NAWADA, KHERIYA PATIKARA",Uttar Pradesh,Firozabad,2013,Rural,Teacher Training,Private Un-Aided
S-23908,BABA GAJJAN DAS VIDYALAYA,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-16036,"BABA HANS RAJ MEMORIAL COLLEGE OF EDUCATION, BAJAKHANA",Punjab,Faridkot,2015,Rural,Teacher Training,Private Un-Aided
S-26532,BABA JAGESHWARNATH MAHAVIDHYALAYA CHANDAULI,Uttar Pradesh,Chandauli,2016,Rural,Teacher Training,Private Un-Aided
S-26802,BABA JAIRAM DWIVEDI PRASHIKSHAN MAHAVIDYALAYA SRINAGAR NARHARPUR BHADAR AMETHI,Uttar Pradesh,Amethi,2012,Rural,Teacher Training,Private Un-Aided
S-7525,BABA KHETANATH MAHILA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA,Rajasthan,Alwar,2006,Rural,Teacher Training,Private Un-Aided
S-26035,BABA KHYALI NATH COLLEGE OF EDUCATION,Haryana,Rohtak,2009,Rural,Teacher Training,Private Un-Aided
S-23424,BABA KINARAM SHIKSHAN EVAM PRASHIKSHAN SANSTHAN KANERI SADAT GHAZIPUR,Uttar Pradesh,Ghazipur,2015,Rural,Teacher Training,Private Un-Aided
S-23876,BABA NAGESHWAR JI SANSTHAN,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-26869,BABA NARAYAN DAS TEACHERS ELEMENTARY EDUCATIIONAL INSTITUTE KHATODRA,Haryana,Mahendragarh,2008,Rural,Teacher Training,Private Un-Aided
S-24878,BABA PARVAT NATH BTC TRAINING COLLEGE,Uttar Pradesh,Sant Kabir Nagar,-,Rural,Teacher Training,Private Un-Aided
S-23520,BABA PAUHARI SHIKSHAN PRASHIKSHAN KENDRA PACHKHORA AZAMGARH,Uttar Pradesh,Azamgarh,2016,Rural,Teacher Training,Private Un-Aided
S-23968,"BABA RAM ROOP SINGH SHIKSHAN EVAM PRASHIKSHAN SANSTHAN, CHAKRAPANPUR NAREHTHA, KANAILA, AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-9085,BABASAHEB DHABEKAR URDU ADHYAPAK VIDYALAYA AKOLA AKOLA,Maharashtra,Akola,1984,Urban,Teacher Training,Private Un-Aided
S-25355,"BABA SHIVNATH SINGH SHIKSHAN EVAM PRASHIKSHAN SANSTHAN, ANEI TARAICHA, BADAURA SADAR AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-7777,BABA TEACHER TRAINING INSTITUTE KAYATHAR,Tamil Nadu,Thoothukkudi,2004,Rural,Teacher Training,Private Un-Aided
S-17229,BABU JAGJIVAN RAM CHARITABLE EDUCATIONAL TRUST,Himachal Pradesh,Una,2011,Rural,Teacher Training,Private Un-Aided
S-23951,BABU MANGALA RAI SAMARAK SANSTHAN,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-25031,BABU MUSAFIR SINGH B T C PRASHIKSHAN SANSTHAN,Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-23434,BABU RAGHUNATH JI MAHILA MAHAVIDYALAYA GAMBHEERPUR AZAMGARH,Uttar Pradesh,Azamgarh,2017,Rural,Teacher Training,Private Un-Aided
S-23353,BABURAM RUKMANI DEVI HIGHER SECONDARY SCHOOL,Uttar Pradesh,Kanpur Dehat,2015,Rural,Teacher Training,Private Un-Aided
S-20008,BABU RANI JATA SHANKAR MAHILA BTC COLLEGE KOLHUA,Uttar Pradesh,Sant Kabir Nagar,-,Rural,Teacher Training,Private Un-Aided
S-9087,BABURAO MUNDE(PATIL) COLLEGE DEVGAON BEED,Maharashtra,Beed,2006,Rural,Teacher Training,State Government
S-26731,BABU SANT BUX SHIVAMURTI SINGH SHIKSHAN SANSTHAN SANDWA DUBAAT SHAHABGANJ PRATAPGARH,Uttar Pradesh,Pratapgarh,2016,Rural,Teacher Training,Private Un-Aided
S-24500,BABU SHIVPUJAN SINGH URF CHHOTKU SINGH SIKSHAN EVAM PRASIKSHAN SANSTHAN PN ONE SEVEN EIGHT SIX MADHI JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-23246,BABU TIRTHRAJ EDUCATIONAL INSTITUTE KAURAHI AMBEDKAR NAGAR,Uttar Pradesh,Ambedkar Nagar,2014,Rural,Teacher Training,Private Un-Aided
S-18751,BABY HAPPY MODERN STC MAHAVIDIYALAYA,Rajasthan,Hanumangarh,2018,Urban,Teacher Training,Private Un-Aided
S-6950,BADHIRIYA TEACHER TRAINING INSTITUTE KOLLAM,Kerala,Kollam,2004,Rural,Teacher Training,Private Un-Aided
S-15764,BADRI RAI MAHAVIDYALAYA DUBAULI LAKURI NISFI RAI GORAKHPUR,Uttar Pradesh,Gorakhpur,2012,Rural,Teacher Training,Private Un-Aided
S-6282,BAGALKOT BASAVESHWAR VIDYA VARDHAK SANGHAS T.T.I BELGAUM,Karnataka,Belagavi,2004,Urban,Teacher Training,Private Un-Aided
S-23976,BAHADUR YADAV MEMORIAL P G COLLEGE RAMPUR KHURHURIYA BHATNI DEORIA UP,Uttar Pradesh,Deoria,-,Rural,Teacher Training,Private Un-Aided
S-9090,BAHU UDDESHIYA GAJBHIYE SHIKSHAN SANSTHA PRAKASH D. ED. COLLEGE GOREGAON GONDIA,Maharashtra,Gondia,2003,Rural,Teacher Training,Private Un-Aided
S-9091,BAHUUDDESHIYA SAMAJIK GRAMIN & SHAIKSHANIK SANSTHA KALWAN NASHIK,Maharashtra,Nashik,2006,Rural,Teacher Training,Private Un-Aided
S-23496,BAIJNATH RAMNARESH SIKSHAN PRASIKSHAN MAHAVIDYALAY,Uttar Pradesh,Azamgarh,2014,Rural,Teacher Training,Private Un-Aided
S-23045,BAISWARA EDUCATION TRUST,Uttar Pradesh,Rae Bareli,2015,Rural,Teacher Training,Private Un-Aided
S-9092,BAJIPUR VANITA VIDYALAYA PARNAKA VASAI THANE,Maharashtra,Thane,1965,Urban,Teacher Training,Private Aided (Government Aided)
S-19963,BAJRANG COLLEGE OF EDUCATION,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-6952,BAKER MEMORIAL PRE-PRIMARY TEACHERS TRAINING INSTITUTE (BMPPTTI),Kerala,Kottayam,1930,Urban,Teacher Training,Private Aided (Government Aided)
S-7177,BAL ADHYAPAN MANDIR INDORE,Madhya Pradesh,Indore,1950,Urban,Teacher Training,Private Un-Aided
S-17546,Balaji College,Uttar Pradesh,Muzaffarnagar,-,Rural,Teacher Training,Private Un-Aided
S-25224,BALAJI COLLEGE OF EDUCATION PIPALGAWAN SIKANDARRAO HATHRAS,Uttar Pradesh,Hathras,-,Rural,Teacher Training,Private Un-Aided
S-13397,"Balaji College of Elementary Teacher Education, Khajanagar, Near RTC Bus Stand, Anantapur- 515001",Andhra Pradesh,Ananthapuramu,2006,Urban,Teacher Training,Private Un-Aided
S-16250,"BALAJI INSTITUTE OF EDUCATION AND TRAINING,  WARANGAL D",Telangana,Warangal,2014,Rural,Teacher Training,Private Un-Aided
S-5628,"Balaji Institute of Elementary  Teacher Education, Formerly MAHESHWARA INSTITUTE OF ELEMENTRY TEACHER EDUCATION, MAHESHWARAM, NARSAMPET (m),  WARANGAL",Telangana,Warangal,2010,Rural,Teacher Training,Private Un-Aided
S-17318,balaji institutue of education,Rajasthan,Kota,2008,Urban,Teacher Training,Private Un-Aided
S-25779,BALA VIHAR TRAINING SCHOOL     ,Tamil Nadu,Chennai,2024,Urban,Teacher Training,Private Un-Aided
S-9098,BALBHAGWAN SHIKSHAN PRASARAK MANDAL MOHANRAO PATIL D. ED. COLLEGE AHMADPUR LATUR,Maharashtra,Latur,1984,Rural,Teacher Training,Private Un-Aided
S-21786,BALDEV KRISHNA COLLEGE OF TEACHERS TRAINING JAFRABAD IMLIYA JOURA,Madhya Pradesh,Morena,-,Rural,Teacher Training,Private Aided (Government Aided)
S-15343,Bal Niketan Sangh D.Ed. College,Madhya Pradesh,Indore,1947,Urban,Teacher Training,Private Un-Aided
S-8778,BALUCHAR PRIMARY TEACHERS TRAINING INSTITUTE MURSHIDABAD,West Bengal,Murshidabad,2008,Urban,Teacher Training,Private Un-Aided
S-15972,"B.A.MEHTA KALA MAHAVIDYALAYA, AMALSAD",Gujarat,Navsari,1963,Rural,Teacher Training,Private Aided (Government Aided)
S-13937,BAM VIVEKANANDA P.T.T.COLLEGE,West Bengal,Purba Bardhaman,2009,Rural,Teacher Training,Private Un-Aided
S-9101,BANABAI GAGADANI TRUST ADHYAPAK VIDYALAYA MHASAWAD JALGAON,Maharashtra,Jalgaon,2008,Rural,Teacher Training,-
S-21244,BANDHAN SANSTHAN,Rajasthan,Ganganagar,-,Urban,Teacher Training,Private Un-Aided
S-8779,BANIPUR GOVT. PRIMARY TEACHERS TRAINING INSTITUTE 24 PARGANAS,West Bengal,North 24 Parganas,1948,Urban,Teacher Training,State Government
S-17529,BANKEY BIHARI COLLEGE OF EDUCATION,Punjab,Fazilka,2012,Rural,Teacher Training,Private Un-Aided
S-8780,BANKURA PRIMARY TEACHERS TRAINING INSTITUTE,West Bengal,Bankura,2003,Rural,Teacher Training,Private Un-Aided
S-5782,"BAPA SITARAM PTC COLLEGE, RAJULA",Gujarat,Amreli,2007,Urban,Teacher Training,Private Aided (Government Aided)
S-17808,BAPU COLLEGE OF EDUCATION,Madhya Pradesh,Morena,2014,Rural,Teacher Training,Private Un-Aided
S-6292,BAPUJI TEACHERS TRAINING INSTITUTE KOPPAL,Karnataka,Koppal,1986,Rural,Teacher Training,Private Un-Aided
S-17329,Bara Andulia Govt. Primary Teachers Training Institute,West Bengal,Nadia,2012,Rural,Teacher Training,State Government
S-20226,BARMER COLLEGE OF SPECIAL EDUCATION,Rajasthan,Barmer,2021,Rural,Teacher Training,Central Government
S-16810,BASANTIKA COLLEGE OF EDUCATION,West Bengal,Birbhum,2014,Rural,Teacher Training,Private Un-Aided
S-24505,BASANT SHIKSHA SAMITI,Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-12333,"BASAVESHWARA DED COLLEGE, BASAVAKALYAN",Karnataka,Bidar,2006,Urban,Teacher Training,Private Un-Aided
S-12676,"BASAVESHWAR D.ED COLLEGE, DEVADURGA",Karnataka,Raichur,2007,Urban,Teacher Training,Private Un-Aided
S-6294,BASAVESHWAR TEACHER TRAINING INSTITUTE BAGALKOT,Karnataka,Bagalkote,1942,Urban,Teacher Training,Private Aided (Government Aided)
S-6295,BASAVESHWAR VIDYA VARDHAK SANGHAS T.T.I BAGALKOT,Karnataka,Bagalkote,2004,Urban,Teacher Training,Private Un-Aided
S-6296,BASEL MISSION TEACHER TRAINING INSTITUTE DHARWAD,Karnataka,Dharwad,1947,Urban,Teacher Training,Private Aided (Government Aided)
S-12519,"BASIC ELEMENTORY TRAINING STC COLLEGE, BIKANER",Rajasthan,Bikaner,2007,Urban,Teacher Training,Private Un-Aided
S-19387,Basic Training Center Dalgaon,Assam,Darrang,1959,Rural,Teacher Training,State Government
S-22477,"BASIC TRAINING CENTRE, AZAD, LAKHIMPUR",Assam,Lakhimpur,-,Rural,Teacher Training,State Government
S-20179,Basic Training Centre Chabua,Assam,Dibrugarh,1962,Rural,Teacher Training,State Government
S-21841,"BASIC TRAINING CENTRE, CHENGA",Assam,Barpeta,-,Rural,Teacher Training,State Government
S-19388,Basic Training Centre Dergaon,Assam,Golaghat,1962,Rural,Teacher Training,State Government
S-19386,BASIC TRAINING CENTRE DIPHU,Assam,Karbi Anglong,1987,Urban,Teacher Training,State Government
S-19385,Basic Training Centre Dudhnoi,Assam,Goalpara,1949,Rural,Teacher Training,State Government
S-16902,"BASIC TRAINING CENTRE, GOLAKGANJ",Assam,Dhubri,1962,Urban,Teacher Training,State Government
S-22469,"BASIC TRAINING CENTRE, HAILAKANDI",Assam,Hailakandi,-,Urban,Teacher Training,State Government
S-16903,"Basic Training Centre, Howly",Assam,Barpeta,1949,Rural,Teacher Training,State Government
S-19399,Basic Training Centre Joysagar,Assam,Sivasagar,1958,Rural,Teacher Training,State Government
S-17489,"BASIC TRAINING CENTRE, KOKRAJHAR",Assam,Kokrajhar,1948,Urban,Teacher Training,State Government
S-21612,"BASIC TRAINING CENTRE, NALBARI",Assam,Nalbari,-,Urban,Teacher Training,State Government
S-19391,BASIC TRAINING CENTRE RAHA,Assam,Nagaon,1949,Urban,Teacher Training,State Government
S-19389,BASIC TRAINING CENTRE RANGIA,Assam,Kamrup,1954,Rural,Teacher Training,State Government
S-22454,"BASIC TRAINING CENTRE RAVANAPARA, MAJULI",Assam,Majuli,-,Rural,Teacher Training,State Government
S-17587,Bawa Nihal Singh College of Education,Punjab,Sri Muktsar Sahib,2012,Urban,Teacher Training,Private Un-Aided
S-12120,"BBM TTI MUNDAKKAYAM, KOTTAYAM",Kerala,Kottayam,1963,Rural,Teacher Training,Private Aided (Government Aided)
S-23966,B B S PUBLIC DEGREE COLLEGE AND EDUCATION TRAINING INSTITUTION,Uttar Pradesh,Pratapgarh,-,Rural,Teacher Training,Private Un-Aided
S-24761,B D COLLEGE,Uttar Pradesh,Agra,-,Rural,Teacher Training,Private Un-Aided
S-21795,B D INTERMEDIATE COLLEGE GOVINDPUR JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-19788,BDML COLLEGE OF EDUCAITON,Rajasthan,Alwar,2019,Rural,Teacher Training,Private Un-Aided
S-20291,BEACON PRIMARY TEACHER TRAINING INSTITUTE,West Bengal,Murshidabad,2012,Rural,Teacher Training,Private Un-Aided
S-6297,BEARYS FOUNDATION FOR TEACHERS TRAINING UDUPI,Karnataka,Udupi,2004,Urban,Teacher Training,Private Un-Aided
S-7779,BEATTIE MEMORIAL TEACHER TRAINING INSTITUTE FOR WOMEN RANIPET,Tamil Nadu,Vellore,1891,Urban,Teacher Training,Private Aided (Government Aided)
S-6954,BEERAN HAJI MEMORIAL TEACHER TRAINING INSTITUTE MALAPURAM,Kerala,Malappuram,2004,Rural,Teacher Training,Private Un-Aided
S-24329,BEERMATI BTC COLLEGE,Uttar Pradesh,Sonbhadra,-,Rural,Teacher Training,Private Un-Aided
S-24328,Beermati Vidya Mahavidyalaya,Uttar Pradesh,Sonbhadra,-,Rural,Teacher Training,Private Un-Aided
S-6298,BELLARY EDUCATIONAL SERVICES TRUSTS T.T.I BELLARY,Karnataka,Ballari,-,Urban,Teacher Training,-
S-8781,BELOKOBA GOVT. PRIMARY TEACHERS TRAINING INSTITUTE JALPAIGURI,West Bengal,Jalpaiguri,1962,Rural,Teacher Training,State Government
S-7787,BEST TEACHER TRAINING INSTITUTE SIRKALI,Tamil Nadu,Nagapattinam,2006,Urban,Teacher Training,Private Un-Aided
S-17464,"BETHESDA PRIMARY TEACHERS EDUCATION COLLEGE,RANCHI",Jharkhand,Ranchi,1948,Urban,Teacher Training,Private Un-Aided
S-7789,BETHESDA TEACHER TRAINING INSTITUTE BETHALPURAM,Tamil Nadu,Kanniyakumari,2007,Rural,Teacher Training,Private Un-Aided
S-6300,BEYNON SMITH TEACHER TRAINING INSTITUTE BELGAUM,Karnataka,Belagavi,1955,Urban,Teacher Training,Private Aided (Government Aided)
S-14982,"BGPS, MUMBAI D.ED.COLLEGE WADALA (E) MUMBAI 400037",Maharashtra,Mumbai,2005,Urban,Teacher Training,Private Un-Aided
S-8782,BHAGABATI DEVI PRIMARY TEACHERS TRAINING INSTITUTE PASCHIM MEDINIPUR,West Bengal,Paschim Medinipur,2003,Rural,Teacher Training,Private Un-Aided
S-14674,"BHAGATH COLLEGE OF ELEMENTARY EDUCATION, AKUPAMULA, KODAD NALGONDA",Telangana,Nalgonda,2012,Urban,Teacher Training,Private Un-Aided
S-25454,"BHAGAT PURAN SINGH INSTITUTE FOR SPECIAL NEEDS, MANAWALA",Punjab,Amritsar,-,Rural,Teacher Training,Private Un-Aided
S-6955,BHAGAVATHI VILASAM TEACHER TRAINING INSTITUTE ERNAKULAM,Kerala,Ernakulam,1963,Rural,Teacher Training,Private Aided (Government Aided)
S-23352,BHAGIRATHI KAMLA SHIKSHAN PRASHIKSHAN SANSTHAN,Uttar Pradesh,Ambedkar Nagar,2013,Rural,Teacher Training,Private Un-Aided
S-14054,"BHAGWAN MAHAVEER COLLEGE OF EDUCATIONM VILL-POHALLI, P.O.-NANU, TEHSIL-SARDHANA, MEERUT.",Uttar Pradesh,Meerut,2012,Rural,Teacher Training,Private Un-Aided
S-25146,BHAGWAN MAHAVEER SWAMI COLLEGE OF ELEMENTARY TEACHERS TRAINING,Uttar Pradesh,Hathras,-,Urban,Teacher Training,Private Un-Aided
S-24401,BHAGWAN SINGH BTC PRASHIKSHAN SANSTHAN GARBAR DUBAR KALAN LALGANJ MIRZAPUR,Uttar Pradesh,Mirzapur,-,Rural,Teacher Training,Private Un-Aided
S-18989,Bhagwan Singh Social Welfare Foundation Society,Madhya Pradesh,Shahdol,-,Urban,Teacher Training,Central Government
S-18988,Bhagwan Singh Socila Welfare Foundation Society,Madhya Pradesh,Rewa,-,Urban,Teacher Training,Central Government
S-7180,BHAGWATI INSTITUTE OF PROFESSIONAL STUDIES GWALIOR,Madhya Pradesh,Gwalior,2009,Rural,Teacher Training,Private Aided (Government Aided)
S-7526,BHAGWATI SHIKSHAN PRASHIKSHAN MAHAVIDYALAYA NASIS COLONY GANGAPUR CITY SAWAI MADHOPUR,Rajasthan,Sawai Madhopur,2005,Urban,Teacher Training,Private Un-Aided
S-21956,BHAGWATI TEACHER TRAINING INSTITUTE,Rajasthan,Chittorgarh,-,Urban,Teacher Training,Private Un-Aided
S-9112,BHAIRAVNATH SHIKSHAN SANSTHA SAVITRIBAI PHULE ADHYAPIKA VIDYALAYA KHANDALA SATARA,Maharashtra,Satara,1997,Rural,Teacher Training,Private Aided (Government Aided)
S-24656,BHANMATI SMARAK COLLEGE OF EDUCATION,Uttar Pradesh,Ambedkar Nagar,-,Urban,Teacher Training,Private Un-Aided
S-18515,BHANWAR KANWAR SUGAN SINGH SHIKSHA MAHAVIDHLAYA  INDERPURA UDAIPURWATI,Rajasthan,Jhunjhunu,2019,Rural,Teacher Training,Private Un-Aided
S-15831,Bharat College of Education,Madhya Pradesh,Datia,2014,Urban,Teacher Training,Private Un-Aided
S-18036,BHARAT COLLEGE OF EDUCATION,Punjab,Mansa,2012,Rural,Teacher Training,Private Un-Aided
S-20536,BHARAT COLLEGE OF EDUCATION KANDROLI,Haryana,Yamunanagar,2008,Rural,Teacher Training,State Government
S-22210,BHARAT EDUCATIONAL INSTITUTE,Uttar Pradesh,Muzaffarnagar,-,Rural,Teacher Training,Private Un-Aided
S-6303,"BHARATH EDUCATION SOCIETY, BANGALORE",Karnataka,Bengaluru Urban,2004,Urban,Teacher Training,Private Un-Aided
S-16146,BHARATH HINDI PRACHRA KENDRAM,Kerala,Pathanamthitta,-,Urban,Teacher Training,Private Un-Aided
S-7794,BHARATH INSTITUE OF TEACHER TRAINING SIVAJI NAGAR NEAR MEMBALAM,Tamil Nadu,Thanjavur,2008,Urban,Teacher Training,Private Un-Aided
S-7795,BHARATHI TEACHER TRAINING INSTITUTE BHARTH EDUN TRUST,Tamil Nadu,Viluppuram,2008,Rural,Teacher Training,Private Un-Aided
S-7797,BHARATHI VIDYALAYA TEACHER TRAINING INSTITUTE PUDUKKOTTAI,Tamil Nadu,Pudukkottai,2005,Rural,Teacher Training,Private Un-Aided
S-21796,BHARAT MATA SAMAJOTTHAN SAMITI,Uttar Pradesh,Lucknow,-,Urban,Teacher Training,Private Un-Aided
S-9119,BHARATRATNA RAJIV D. ED. COLLEGE OF EDUCATION LONAR BULDANA,Maharashtra,Buldhana,2009,Urban,Teacher Training,Private Un-Aided
S-9118,BHARAT SHIKSHAN PRASARAK MANDAL JAIKRANTI SR. COLLEGE OF EDUCATION LONAR LATUR,Maharashtra,Latur,2007,Urban,Teacher Training,Private Un-Aided
S-7793,BHARAT TEACHER TRAINING INSTITUTE KOSAPET,Tamil Nadu,Vellore,2004,Urban,Teacher Training,Private Un-Aided
S-7527,BHARAT TEACHER TRAINING SCHOOL KISHANGANJ BARAN,Rajasthan,Baran,2007,Rural,Teacher Training,Private Un-Aided
