Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Aishe Code,University Name,University Type
C-9645,"Nagarjun Umesh Sanskrit College, Tarauni, Darbhanga",Bihar,Darbhanga,www.nusmtarauni.in,1970,Rural,Constituent / University College,University,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-44018,"Nagpur Veterinary College, Nagpur",Maharashtra,Nagpur,www.nvcnagpur.net.in,1956,Urban,Constituent / University College,University,U-0312,"Maharashtra Animal & Fishery Sciences University, Nagpur",State Public University
C-12858,"Nalanda College, Biharshariff",Bihar,Nalanda,nalandacollege.ac.in,1870,Urban,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-12850,"Nalanda Mahila College, Biharsharif",Bihar,Nalanda,www.nalandamahilacollege.ac.in,1975,Urban,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-9652,"Nandan Sanskrit College, Ishahpur, Madhubani",Bihar,Madhubani,http://nandansanskritcollege.in/,1965,Rural,Constituent / University College,University,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-6464,"Nand Lal Singh College, Jaitpur-Daudpur, Saran",Bihar,Saran,www.nlscollege.ac.in ,1969,Rural,Constituent / University College,State Government,U-0066,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-7958,Narayan College Goreya Kothi,Bihar,Siwan,http://narayanmahavidyalaya.com/,1975,Rural,Constituent / University College,State Government,U-0066,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-58253,Narsinhbhai College of Computer Studies and Management,Gujarat,Mahesana,-,-,Rural,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-379,Narsinhbhai Institute of Computer Studies and Management,Gujarat,Mahesana,www.nicsm.ac.in,2001,Rural,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-6734,Narsinhbhai Patel Dental College & Hospital,Gujarat,Mahesana,www.npdch.edu.in,2006,Rural,Constituent / University College,University,U-0821,"Sankalchand Patel University, Visnagar",State Private University
C-76434,"NATIONAL FORENSIC SCIENCES UNIVERSITY, BHUBANESWAR CAMPUS",Odisha,Khordha,https://www.nfsu.ac.in/,2025,Urban,Constituent / University College,University,U-0593,NATIONAL FORENSIC SCIENCES UNIVERSITY,Institute of National Importance
C-76042,"NATIONAL FORENSIC SCIENCES UNIVERSITY, CHENNAI CAMPUS",Tamil Nadu,Chennai,https://chennai.nfsu.ac.in/,2025,Urban,Constituent / University College,Central Government,U-0593,NATIONAL FORENSIC SCIENCES UNIVERSITY,Institute of National Importance
C-75731,"NATIONAL FORENSIC SCIENCES UNIVERSITY, NAGPUR CAMPUS",Maharashtra,Nagpur,https://nagpur.nfsu.ac.in,2025,Urban,Constituent / University College,University,U-0593,NATIONAL FORENSIC SCIENCES UNIVERSITY,Institute of National Importance
C-76424,"NATIONAL FORENSIC SCIENCE UNIVERSITY, JAIPUR CAMPUS",Rajasthan,Jaipur,www..nfsu.ac.in,2025,Urban,Constituent / University College,University,U-0593,NATIONAL FORENSIC SCIENCES UNIVERSITY,Institute of National Importance
C-68879,NATIONAL INSTITUTE OF FASHION TECHNOLOGY,The Dadra and Nagar Haveli and Daman and Diu,Daman,-,-,Urban,Constituent / University College,Central Government,U-0110,"National Institute of Fashion Technology, Hauz Khas",Institute of National Importance
C-45304,NATIONAL INSTITUTE OF SCIENCE EDUCATION AND RESEARCH,Odisha,Khordha,www.niser.ac.in,2007,Urban,Constituent / University College,Central Government,U-0304,"Homi Bhabha National Institute, Mumbai",Deemed University-Government
C-70972,NAVIN GOVT GIRL COLLEGE MANENDRAGARH CHIRIMIRI BHARATPUR,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur(M C B),-,-,Urban,Constituent / University College,State Government,U-0095,"Sant Gahira Guru Vishwavidyalaya, Sarguja, Ambikapur, Chattisgarh",State Public University
C-72596,NCU SCHOOL OF BUSINESS,Haryana,Gurugram,https://schoolofbusiness.ncuindia.edu/,2023,Urban,Constituent / University College,Private Un-Aided,U-0163,"The Northcap University, Gurgaon",State Private University
C-29601,"Nehru College, Bahadurganj",Bihar,Kishanganj,www.nehrucollegebahadurganj.ac.in,1965,Rural,Constituent / University College,State Government,U-0999,"PURNEA UNIVERSITY, PURNIA",State Public University
C-44652,Netaji Mahavidyalaya,West Bengal,Hooghly,www.netajimahavidyalaya.ac.in,1948,Urban,Constituent / University College,Local Body,U-0569,The University of Burdwan,State Public University
C-35428,"New Law College, Pune",Maharashtra,Pune,www.bvpnlcpune.org,1978,Urban,Constituent / University College,Private Aided (Government Aided),U-0292,"Bharati Vidyapeeth, Pune",Deemed University-Private
C-19322,N.G.S.M. INSTITUTE OF PHARMACEUTICAL SCIENCES,Karnataka,Dakshina Kannada,www.nitte.edu.in/ngsmips,1983,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-9627,"Nimbark Krishna Madhawanand Skt. College, Dhanamath, Patna",Bihar,Patna,http://nkmscollege.com,1901,Rural,Constituent / University College,University,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-19022,"Nitishwar College, Muzaffarpur",Bihar,Muzaffarpur,www.nitishwarcollege.ac.in,1970,Urban,Constituent / University College,University,U-0058,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-56659,Nitte Institute of Architecture,Karnataka,Dakshina Kannada,http://nia.nitte.edu.in,2015,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-62735,Nitte Institute of Communication,Karnataka,Dakshina Kannada,nitte.edu.in/nico,2012,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-19321,NITTE INSTITUTE OF PHYSIOTHERAPY,Karnataka,Dakshina Kannada,www.nitte.edu.in,1997,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-75378,NITTE INSTITUTE OF PROFESSIONAL EDUCATION,Karnataka,Dakshina Kannada,www.nitte.edu.in/nipe,2022,Urban,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-62734,Nitte University Centre for Science Education and Research,Karnataka,Dakshina Kannada,www.nucser.nitte.edu.in,2013,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-19318,NITTE USHA INSTITUTE OF NURSING SCIENCES,Karnataka,Dakshina Kannada,https://nitte.edu.in/nuins/,1992,Rural,Constituent / University College,University,U-0239,"NITTE Unversity, Mangalore",Deemed University-Private
C-25476,"Nizam College, Basheerbagh",Telangana,Hyderabad,www.nizamcollege.ac.in,1887,Urban,Constituent / University College,University,U-0027,"Osmania University, Hyderabad",State Public University
C-6590,N.M.College of Agriculture,Gujarat,Navsari,www.nau.in,1965,Rural,Constituent / University College,University,U-0145,Navsari Agricultural University,State Public University
C-70081,NOBLE ARTS COLLEGE,Gujarat,Junagadh,nobleuniversity.ac.in,-,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-58670,NOBLE AYURVED COLLEGE AND RESEARCH INSTITUTE,Gujarat,Junagadh,http://ngivbt.edu.in/nobleayurved/,2017,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-68549,NOBLE BCA COLLEGE,Gujarat,Junagadh,https://nobleuniversity.ac.in,-,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-68551,NOBLE COLLEGE OF COMMERCE,Gujarat,Junagadh,WWW.NOBLEUNIVERSITY.AC.IN,-,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-48518,NOBLE DIPLOMA ENGINEERING COLLEGE,Gujarat,Junagadh,www.ngivbt.edu.in,2011,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-213,NOBLE ENGINEERING COLLEGE,Gujarat,Junagadh,www.ngivbt.edu.in,2007,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-193,NOBLE ENGINEERING COLLEGE (MBA Programme),Gujarat,Junagadh,www.nobleunivesity.ac.in,2009,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-58577,NOBLE HOMOEOPATHIC COLLEGE AND RESEARCH INSTITUTE,Gujarat,Junagadh,https://ngivbt.edu.in/homeopathy/,2017,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-66251,NOBLE INSTITUTE OF BUSINESS MANAGEMENT,Gujarat,Junagadh,www.nobleuniversity.ac.in,2021,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-70223,NOBLE LIBRARY SCIENCE COLLEGE,Gujarat,Junagadh,https://nobleuniversity.ac.in,-,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-68550,NOBLE MCA COLLEGE,Gujarat,Junagadh,https://nobleuniversity.ac.in,-,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-60321,NOBLE NURSING COLLEGE,Gujarat,Junagadh,www.nobleuniversity.ac.in,2011,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-365,NOBLE PHARMACY COLLEGE,Gujarat,Junagadh,https://nobleuniversity.ac.in/,2007,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-57332,NOBLE SCIENCE COLLEGE,Gujarat,Junagadh,www.ngivbt.edu.in,2016,Rural,Constituent / University College,University,U-1215,NOBLE UNIVERSITY,State Private University
C-64244,NOIDA INTERNATIONAL INSTITUTE OF MEDICAL SCIENCES,Uttar Pradesh,Gautam Buddha Nagar,-,-,Rural,Constituent / University College,Private Un-Aided,U-0533,Noida International University,State Private University
