Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-1937,3255-MANDAR EDUCATION SOCIETY'S RAJARAM SHINDE INSTITUTE OF ENGINEERING AND TECHNOLOGY PEDHAMBE,Maharashtra,Ratnagiri,1984,Rural,Technical/Polytechnic,Private Un-Aided
S-1697,"3256-Bharati Vidyapeeth's Institute of Technology, Navi Mumbai",Maharashtra,Thane,1983,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-10379,"3258-Agnel Polytechnic (Fr. Agnel Charities) , Vashi, Navi Mumbai",Maharashtra,Thane,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-1680,"3260-Khalapur Taluka Shikshan Prasarak Mandal's, B.L. Patil Polytechnic, Khopoli, Dist.Raigad",Maharashtra,Raigad,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2236,3262-VIDYAVARDHINI'S BHAUSAHEB VARTAK POLYTECHNIC VASAITHANE,Maharashtra,Thane,1984,Urban,Technical/Polytechnic,Private Un-Aided
S-2194,"3263-Smarth Samaj's S. H. Jondhale Polytechnic, Dombivli",Maharashtra,Thane,1984,Urban,Technical/Polytechnic,Private Un-Aided
S-2051,3264-Sahyadri Shikshan Sanstha's Sahyadri Poly.Sawarde(Ratnagiri),Maharashtra,Ratnagiri,1984,Rural,Technical/Polytechnic,Private Un-Aided
S-1964,"3267-Sai Shiva Education Trust's, Muchhala Polytechnic,Thane",Maharashtra,Thane,1995,Urban,Technical/Polytechnic,Private Un-Aided
S-2059,3268-SAMARTH. SAMAJ'S. SHIVAJIRAO S. JONDHALE POLYTECHNIC AMBARNATH MUMBAI,Maharashtra,Thane,1995,Urban,Technical/Polytechnic,Private Un-Aided
S-2232,"3274-Vidyalankar Polytechnic,Mumbai",Maharashtra,Mumbai,2002,Urban,Technical/Polytechnic,Private Un-Aided
S-1886,"3275-Kala Vidyamandir Institute of Technology, Malad(W), Mumbai",Maharashtra,Mumbai Suburban,2002,Urban,Technical/Polytechnic,Private Un-Aided
S-1671,"3278-Anjuman-I-Islam's Abdul Razzak Kalsekar Polytechnic,Panvel, Navi Mumbai",Maharashtra,Raigad,2002,Urban,Technical/Polytechnic,Private Un-Aided
S-2112,"3280-Shivajirao S. Jondhle Polytechnic, Asangaon, Shahapur.Thane",Maharashtra,Thane,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-2082,"3281-Saraswati Education Society,Saraswati Institute of Technology, Kharghar, Navi Mumbai",Maharashtra,Raigad,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-2251,"3282-Saraswati Education Society, Yadavrao Tasgaonkar Polytechnic, Chandha, Nasarapur, Bhivpuri Road Railway",Maharashtra,Raigad,-,Rural,Technical/Polytechnic,-
S-1742,"3285-DNYAN PRASARAK SHIKSHAN SANSTHA'S, BALASAHEB MHATRE POLYTECHNIC,AMBARNATH",Maharashtra,Thane,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1908,3286-LEELA EDUCATION SOCIETY G. V. ACHARYA POLYTECHNIC SHELU KARJAT.,Maharashtra,Raigad,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-1704,"3288-Bhartiya Education/Social Charitable Trust, Sheth Shri Otarmal Sheshmal Parmar College Of Diploma, Raigad",Maharashtra,Raigad,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-10380,3290-SAHYADRI SHIKSHAN SANSTHA`S COLLEGE OF PHARMACY SAWARDE,Maharashtra,Ratnagiri,1984,Rural,Technical/Polytechnic,Private Un-Aided
S-1936,3291-MANDAR EDUCATION SOCIETY'S COLLEGE OF PHARMACY(DIPLOMA) PEDHAMBE,Maharashtra,Ratnagiri,1986,Rural,Technical/Polytechnic,Private Un-Aided
S-1989,3292-NAVYUG VIDYAPEETH TRUST'S INSTITUTE OF PHARMACYMAHAD RAIGAD,Maharashtra,Raigad,1993,Rural,Technical/Polytechnic,Private Un-Aided
S-1967,3293-MUMBAI EDUCATION TRUST'S INSTITUTE OF PHARMACY MUMBAI,Maharashtra,Mumbai Suburban,1989,Urban,Technical/Polytechnic,Private Un-Aided
S-10381,"3296-Saraswati Education Society's Yadavrao Tasgaonkar Institute Of Pharmacy(Diploma), Bhivpuri, Karjat",Maharashtra,Raigad,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-10382,3297-ADARSH SHIKSHAN MANDAL`S IDEAL COLLEGE OF PHARMACY KALYAN,Maharashtra,Thane,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-10384,3307-NAGRIK SHIKSHAN SANSTHA.S COLLEGE OF PHARMACY,Maharashtra,Mumbai,1989,Urban,Technical/Polytechnic,Private Un-Aided
S-2027,"3420-Rajendra Mane Polytechnic, Devrukh, Tal. Sangmeshwar, Dist. Ratnagiri",Maharashtra,Ratnagiri,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-16180,"3428-Bharati Vidyapeeth Institute of Pharmacy, Belapur Navi Mumbai",Maharashtra,Thane,1985,Urban,Technical/Polytechnic,Private Un-Aided
S-17240,"3448-Gokhale Education Society, Katgara Polytechnic Institute, Bordi.",Maharashtra,Palghar,2011,Rural,Technical/Polytechnic,Private Un-Aided
S-14509,"3458-Smt. Geeta D. Tatkare Polytechnic At Gove, Kolad",Maharashtra,Raigad,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-14607,"3466-Devi Mahalaxmi Polytechnic, Titwala, Kalyan",Maharashtra,Thane,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-15637,"3469-MAHARASHTRA POLYTECHNIC SHENALE,MANDANGAD",Maharashtra,Ratnagiri,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-16029,"3486-Shree Saraswati Institute of Pharmacy, At Post Tondavali, Kankavali",Maharashtra,Sindhudurg,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-16830,"3489-Yashwantrao Bhonsale College of D. Pharmacy,  Sawantwadi.",Maharashtra,Sindhudurg,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-18938,3501-SIDDHIS INSTITUTE OF PHARMACY,Maharashtra,Thane,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-18493,"3505-ABHINAV INSTITUTE OF PHARMACY, Chinchpada, Kalyan",Maharashtra,Thane,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-18495,"3508 B K PATIL INSTITUTE OF PHARMACY, TALOJA",Maharashtra,Raigad,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-1811,"4008-Government Polytechnic, Sakoli",Maharashtra,Bhandara,1983,Rural,Technical/Polytechnic,State Government
S-1788,"4009-Government Polytechnic, Bramhapuri",Maharashtra,Chandrapur,1985,Rural,Technical/Polytechnic,State Government
S-1790,"4010-Government Polytechnic, Gadchiroli",Maharashtra,Gadchiroli,1985,Rural,Technical/Polytechnic,State Government
S-1791,4011-Government Polytechnic Gondia,Maharashtra,Gondia,2009,Rural,Technical/Polytechnic,State Government
S-1810,"4012-Government Polytechnic, Sadar, Nagpur",Maharashtra,Nagpur,1914,Urban,Technical/Polytechnic,State Government
S-1784,"4013-Government Polytechnic, Arvi",Maharashtra,Wardha,1990,Rural,Technical/Polytechnic,State Government
S-1644,"4015-ACHARYA SHRIMANNARAYAN POLYTECHNIC, PIMPRI-WARDHA",Maharashtra,Wardha,1963,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1971,4019-NAGAR YUVAK SHIKSHAN SANSTHA ADV. V.R.MANOHAR INSTITUTE OF DIPLOMA IN PHARMACY NAGPUR,Maharashtra,Nagpur,1980,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-2227,"4021-Vidharbha Youth Welfare Society's Institute of Diploma in Pharmacy Borgaon Meghe,Wardha",Maharashtra,Wardha,1982,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1779,"4022-Government Institute of Hotel Management & Catering Technology, Nagpur",Maharashtra,Nagpur,1994,Urban,Technical/Polytechnic,State Government
S-1910,4164-LOKMANYA TILAK JANKALYAN SHIKSHAN SANSTHA'S J.L.CHATURVEDI COLLEGE OF PHARMACY(DIPLOMA) NAGPUR,Maharashtra,Nagpur,1997,Urban,Technical/Polytechnic,Private Un-Aided
S-18968,4199-SMT KISHORITAI BHOYAR COLLEGE OF PHARMACY D PHARM,Maharashtra,Nagpur,1997,Rural,Technical/Polytechnic,Private Un-Aided
S-1668,"4223-Anjuman Hami-E-Islam's Anjuman Polytechnic, Nagpur",Maharashtra,Nagpur,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-2245,"4227-Vivekanand Polytechnic,SitaSaongi,Tal-Tumsar,Dist-Bhandara",Maharashtra,Bhandara,1984,Rural,Technical/Polytechnic,Private Un-Aided
S-1718,"4229-Bajaj Chandrapur Polytechnic, Chandrapur",Maharashtra,Chandrapur,1985,Urban,Technical/Polytechnic,Private Un-Aided
S-2171,"4230-Shri Sadashivrao Patil Shikshan Sanstha's Kamptee Polytechnic, Kamptee",Maharashtra,Nagpur,1986,Rural,Technical/Polytechnic,Private Un-Aided
S-2075,"4231-Sanmarg Shikshan Sanstha's Late Vasantdada Polytechnic, Nagpur.",Maharashtra,Nagpur,1990,Urban,Technical/Polytechnic,Private Un-Aided
S-2019,"4233-Lokmanya Tilak Jankalyan Shikshan Sanstha's Priyadarshini Polytechnic, Nagpur",Maharashtra,Nagpur,1994,Rural,Technical/Polytechnic,Private Un-Aided
S-1902,4234-LATE M.D. YERGUDE MEMORIAL SHIKSHAN PRASARAK MANDAL'S SHRI SAI POLYTECHNIC CHANDRAPUR,Maharashtra,Chandrapur,1994,Urban,Technical/Polytechnic,Private Un-Aided
S-1854,4235-JAI MAHAKALI SANSTHA;S AGNIHOTRI SCHOOL OF TECHNOLOGY RAMNAGAR WARDHA,Maharashtra,Wardha,2005,Rural,Technical/Polytechnic,Private Un-Aided
S-2072,4238-SANMARG SHIKSHAN SANSTHA SHRI KRUSHNARAO PANDAV POLYTECHNIC BAHADURA NAGPUR,Maharashtra,Nagpur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2073,"4241-Sanmarg Shikshan Sanstha, Shri Sharadchandra Pawar Polytechnic, Bhilewada",Maharashtra,Bhandara,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-1944,4242-MATA MAHAKALI BAHUUDDESHIYA SHIKSHAN PRASARAK MANDAL'S MATA MAHAKALI POLYTECHNIC COLLEGE WARORA,Maharashtra,Chandrapur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1775,"4245-Gopal Education Soceity's Shri Mukundrao Pannase Polytechnic, Mauza Mondha",Maharashtra,Nagpur,2009,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-10454,"4247-ABHINAV BAHUUDDESHIYA'S SIDDHIVINAYAK COLLEGE OF PHARMACY, WARORA, DIST. CHANDRAPUR",Maharashtra,Chandrapur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-1906,4247-LAXMANRAO MANKAR COLLEGE OF POLYTECHNIC AMGAON GONDIA,Maharashtra,Gondia,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1993,"4248-Shri Sai Shikshan Sanstha's Nit Polytechnic, Nagpur",Maharashtra,Nagpur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2166,"4249-Shri Nirmaladevi Education Soceity's Sonatai Pandav Polytehnic, Paradsinga",Maharashtra,Nagpur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1940,4250-MARATHA SHIKSHAN SANSTHA'S P.R.PATIL INSTITTUTE OF POLYTECHNIC TALEGAON ASTHI WARDHA,Maharashtra,Wardha,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-19033,"4251-Sant Tukdoji Maharaj Shikshan Sanstha's Shri Sai Taj Polytechnic, Drugdhamna, Nagpur",Maharashtra,Nagpur,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1713,"4254-Krushna Sahayogi Tantra Shikshan Sanstha, Chatrapati Shivaji Institute Of Technology, Deori, Gondia",Maharashtra,Gondia,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1857,"4255-Jai Mahakali Shikshan Sanstha's Agnihotri Polytechnic, Sindhi (Meghe), Wardha",Maharashtra,Wardha,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1737,"4258-Dharampeth Education Soceity's Dharampeth Polytechnic, Nagpur",Maharashtra,Nagpur,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-2144,"4261-Shri Bhawabhuti Shikshan Sanstha's Shri Laxmanrao Mankar Institute Of Pharmacy, Amgoan",Maharashtra,Gondia,1987,Rural,Technical/Polytechnic,Private Un-Aided
S-2039,"4262-Ravi Bahu-Uddeshiya Shikshan Sanstha's Ravi Institute Of Diploma In Pharmacy, Mahadula, Devi Road, Koradi",Maharashtra,Nagpur,1994,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1774,"4264-Gondiya Education Society's Manoharbhai Patel Institute of Pharmacy, Gondia",Maharashtra,Gondia,1997,Rural,Technical/Polytechnic,Private Un-Aided
S-1714,"4266-Mehmuda Shikshan & Mahila Gr. Vikas Bahu. Sanstha's Central India Institute Of Pharmacy, Nagpur",Maharashtra,Nagpur,2003,Urban,Technical/Polytechnic,Private Un-Aided
S-10453,"4268-Wainganga Bahu-uddeshiya Vikas Sanstha,s Bajiraoji Karanjekar College of Pharmacy, Sakoli",Maharashtra,Bhandara,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-1685,"4270-Backward Class Youth Relief Committee's Institute of D. Pharmacy, Nagpur",Maharashtra,Nagpur,2003,Urban,Technical/Polytechnic,Private Un-Aided
S-1856,"4271-Jai Mahakali Shikshan Sanstha's Agnihotri Institute of Diploma in Pharmacy, Wardha",Maharashtra,Wardha,2003,Rural,Technical/Polytechnic,Private Un-Aided
S-1706,"4272-	Bhausaheb Mulak Charitable Trust 'S Bhausaheb Mulak College Of D. Pharmacy, Umred, Nagpur",Maharashtra,Nagpur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-10455,4275-MAHATMA PHULE SAMATA SHIKSHAN SANSTHA`S K D PAWAR COLLEGE OF PHARMACY SAONER NAGPUR,Maharashtra,Nagpur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-1934,4276-MAHILA VIKAS SANSTHA'S DR. R.G. BHOYAR INSTITUTE OF PHARMACY WARDHA,Maharashtra,Wardha,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-10456,"4277-Sudam Shikshan Prasarak Mandal's Shree Babasaheb Gharfalkar College Of Pharmacy, Nachangaon, Pulgaon",Maharashtra,Wardha,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-2256,"4278-Young Engineers Education Society's Maharashtra Institute Of Pharmacy, Betada, Bramhapuri, Chandrapur",Maharashtra,Chandrapur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-2074,4279-SANMARG SHIKSHAN SANSTHA'S K.R.PANDAV INSTITUTE OF PHARMACY NAGPUR.,Maharashtra,Nagpur,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-10457,4280-KRUSHNA SAHYOGI TANTRA SHIKSHAN SANSTHA`S CHATRAPATI SHIVAJI COLLEGE OF PHARMACY DEVARI TAL DEVARI GONDIYA,Maharashtra,Gondia,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-2167,"4281-Shri Sachhidanand Shikshan Santha's Taywade Institute Of Diploma In Pharmacy, Koradi, Kamptee,Dist.Nagpur",Maharashtra,Nagpur,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-2203,"4283-Swa. Madhukarrao Deshmukh Education Society, Shree Sadguru Datta Institute of Pharmacy, Bhajapur",Maharashtra,Nagpur,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-10484,"4338-Wainganga Bahu uddeshiya Vikas Sanstha's Wainganga Technical Institute, Nagzira Road, Sakoli,",Maharashtra,Bhandara,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-2020,"4597-Jai Mahakali Shikshan Sanstha, Pulgaon Polytechnic,Pulgaon, Tah-Deoli,Wardha",Maharashtra,Wardha,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1922,4598-MAHARASHTRA SHIKSHAN PRASARAK MANDALSSOMMAYA DIPLOMA IN ENGINEERING WADGAON DIST CHANDRAPUR,Maharashtra,Chandrapur,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-1828,4601-GURUVANDAN MAHILA KALYANKARI BAHUUDDESHIYA MANDAL'S GURU SAI POLYTECHNIC COLLEGE MAUZA DATALA CHANDRAPUR,Maharashtra,Chandrapur,2010,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-2255,"4603-Young Engineer's Education Society, Maharashtra Institute of Polytecnic, Betala, Bramhapuri,Chandrapur",Maharashtra,Chandrapur,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-2218,"4608-Shri Lalbahaddur Shastri Shikshan Prasarak Mandal, VJ Polytechnic, Mouza Khamona, Tah- Rajura, Chandrapur",Maharashtra,Chandrapur,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1692,"4610-Ballarpur Seva Samiti, Jainuddin Zaweri Polytechnic, Dewai Govindpur, Tukum, Chandrapur",Maharashtra,Chandrapur,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-1986,4612-NAVNEET BAHUUDDESHYA SANSTHA KINKAR INSTITUTE OF TECHNOLOGYSELOODIST.WARDHA,Maharashtra,Wardha,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-18074,"4639-Renaissance Polytechnic,Chandrapur",Maharashtra,Chandrapur,2013,Urban,Technical/Polytechnic,Private Un-Aided
S-16694,"4640-Abdul Majeed Central Education Society, Institute of Pharmacy, Lonara",Maharashtra,Nagpur,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-15950,"4641-Dr.Babasaheb Ambedkar Institute of D-Pharmacy, Sewagram, Wardha",Maharashtra,Wardha,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-14872,"4642-Wainganga Polytechnic, Sakoli",Maharashtra,Bhandara,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-17121,"4650-P.R.Patil Institute of Pharmacy, Talegaon(SP),Wardha",Maharashtra,Wardha,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-19129,4652-MOUDA COLLEGE OF PHARMACY,Maharashtra,Nagpur,2017,Rural,Technical/Polytechnic,Private Un-Aided
S-19031,"4655 Dr.Arun Motghare Diploma in Pharmacy, Kosara, Konda",Maharashtra,Bhandara,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-18497,4657-DR R G BHOYAR INSTITUTE OF PHARMACY SELOO DIST WARDHA,Maharashtra,Wardha,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-1781,"5006-Government Polytechnic, Ahmednagar",Maharashtra,Ahilyanagar,1990,Urban,Technical/Polytechnic,State Government
S-1789,"5007-Government Polytechnic, Dhule",Maharashtra,Dhule,1954,Urban,Technical/Polytechnic,State Government
S-1793,"5008-GOVERNMENT POLYTECHNIC, JALGAON",Maharashtra,Jalgaon,1960,Urban,Technical/Polytechnic,State Government
S-1804,"5009-Government Polytechnic, Nandurbar",Maharashtra,Nandurbar,2009,Rural,Technical/Polytechnic,State Government
S-1805,"5010-Government Polytechnic, Nashik",Maharashtra,Nashik,1980,Urban,Technical/Polytechnic,State Government
S-10756,"5012-Pravara Rural Education Society's Pravara Rural College Of Pharmacy, Pravaranagar",Maharashtra,Ahilyanagar,1981,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-10757,"5013-Mahatma Gandhi Taluka Shikshan Mandal's Sharadchandrika S. Patil Inst of Technology, Chopda",Maharashtra,Jalgaon,1982,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-1657,"5014-Anjuman Imdadut Tulba's Institute Of Pharmacy, Malegaon(Nashik)",Maharashtra,Nashik,1980,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-2016,5220-PRAVARA RURAL EDUCATION SOCIETY'S PADMASHRI DR. VITTALRAO VIKHE PATIL POLYTECHNIC AHMEDNAGAR,Maharashtra,Ahilyanagar,1981,Rural,Technical/Polytechnic,Private Un-Aided
S-1834,"5221-Shri Chhatrapati Shivaji Shikshan Sanstha's Indira Gandhi Poly. Belwandi (su) ,Tal-Shrigonda Dist- Ahmednagar",Maharashtra,Ahilyanagar,1982,Rural,Technical/Polytechnic,Private Un-Aided
S-2070,5222-SANJIVANI RURAL EDUCATION SOCIETY'S K.B.P. POLYTECHNIC KOPARGAON DIST AHMEDNAGAR,Maharashtra,Ahilyanagar,1983,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1928,"5223-MGTS MANDAL'S SHARADCHANDRIKA SURESH PATIL INSTITUTE OF TECHNOLOGY(POLYTECHNIC), CHOPDA",Maharashtra,Jalgaon,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2066,"5224-Sanjay Education Society's Polytechnic, Wadibhokar, Dhule",Maharashtra,Dhule,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-1879,5226-K.K WAGH EDUCATION SOCIETY'S K. K. WAGH POLYTECHNIC NASHIK,Maharashtra,Nashik,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-1969,5227-NAGAON EDUCATION SOCIETY'S GANGAMAI POLYTECHNIC NAGAON,Maharashtra,Dhule,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2177,"5228-Shri Shivaji Viddhya Prasarak Sanstha's Bapusaheb Shivajirao Deore Polytechnic, Dhule",Maharashtra,Dhule,1983,Urban,Technical/Polytechnic,Private Un-Aided
S-2209,"5229-Technical & Medical Education Society's J. T. Mahajan Polytechnic, Faizpur",Maharashtra,Jalgaon,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2165,"5230-Shri Neminath Jain Bramhacharyasharam's Shri H. H. J. B. Polytechnic,Chandwad",Maharashtra,Nashik,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2011,"5231-Poojya Sane Guruji Vidhya Prasarak Mandal's G. M. Choudhari Polytechnic, Shahada",Maharashtra,Nandurbar,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-1665,"5232-Amrutvahini Sheti & Shikshan Sanstha's Amrutvahini Polytechnic, Amrutnagar",Maharashtra,Ahilyanagar,1983,Rural,Technical/Polytechnic,Private Un-Aided
S-2161,"5237-Shri Krishna Education & Cultural Mandal, Shri Gulabrao Deokar Polytechnic, Jalgaon",Maharashtra,Jalgaon,1997,Rural,Technical/Polytechnic,Private Un-Aided
S-2126,"5238-Mahavir Polytechnic, Nashik",Maharashtra,Nashik,1999,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-1825,"5240-Guru Gobind Singh Foundation's Guru Gobind Singh Polytechnic, Nashik",Maharashtra,Nashik,2001,Urban,Technical/Polytechnic,Private Un-Aided
S-1850,"5241-Jagdamba Edu Soc., Santosh N. Darade Polytechnic, Yeola, Nashik",Maharashtra,Nashik,2002,Rural,Technical/Polytechnic,Private Un-Aided
S-1979,5243-NASHIK GRAMIN SHIKSHAN PRASARAK MANDALS BRAHMA VALLEY POLYTECHNIC NASHIK,Maharashtra,Nashik,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-1956,5244-MET'S INSTITUTE OF TECHNOLOGY POLYTECHNIC BHUJBAL KNOWLEDGE CITY ADGAON NASHIK.,Maharashtra,Nashik,2006,Urban,Technical/Polytechnic,Private Un-Aided
S-2220,"5245-Sangamner Medical Foundation & Research Institutes,Wamanrao Ethape Polytechnic, Velhale, Sangamner",Maharashtra,Ahilyanagar,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-1885,5246-KAI. VANJIBABA GRAMIN VIKAS MANDAL SHANTIDEVI CHAVHAN INSTITUTE OF ENGINEERING & TECHNOLOGY CHALISGAON,Maharashtra,Jalgaon,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-1990,5247-NDMVPS SAMAJ'S RAJARSHEE SHAHU MAHARAJ POLYTECHNIC NASHIK,Maharashtra,Nashik,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-2201,"5248-Sulochana Behelekar Samajik & Bahu Uddeshiya Shikshan Sanstha,Dnyaneshwar Polytechnic, Ahmednagar",Maharashtra,Ahilyanagar,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2215,"5249-Trimurti Shikshan Prasarak Mandal, Trimurti Institute Of Technology, Paladhi Bk, Jalgaon",Maharashtra,Jalgaon,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1830,"5251-Hon. Shri. Babanrao Pachpute Vichardhara Trust's Parikrama Polytechnic,Kashti",Maharashtra,Ahilyanagar,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2211,"5252-The People Education Society's, Diploma College Of Enggineering & Technology,Jamkhed",Maharashtra,Ahilyanagar,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1998,5254-OM SAI SHIKSHAN PRASARAK SANSTHA'S AAMDAR KASHINATHJI MENGAL POLYTECHNIC IGATPURI NASHIK,Maharashtra,Nashik,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2069,"5255-Sanjivani Pratishthan's Institute Of Technology,Kurund",Maharashtra,Ahilyanagar,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-1946,5256-MATOSHRI EDUCATION SOCEITY MATOSHRI ASARABAI POLYTECHNIC NASHIK,Maharashtra,Nashik,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-2061,"5258-Sandip Foundation's Sandip Polytechnic, Nashik",Maharashtra,Nashik,2009,Rural,Technical/Polytechnic,Private Un-Aided
